nr,year,school,exper,union,ethn,maried,health,wage,industry,occupation,residence
732,1986,12,9,no,other,no,no,1.722681986,Manufacturing,Operatives_and_kindred,south
732,1987,12,10,no,other,no,no,1.762060594,Manufacturing,Operatives_and_kindred,south
793,1980,14,2,no,other,no,no,0.891528435,Personal_Service,Clerical_and_kindred,nothern_central
793,1981,14,3,no,other,no,no,1.931021537,Personal_Service,Service_Workers,nothern_central
793,1982,14,4,no,other,no,no,1.902649914,Trade,Service_Workers,nothern_central
793,1983,14,5,no,other,no,no,1.885374738,Personal_Service,Service_Workers,nothern_central
793,1984,14,6,no,other,no,no,1.678707608,Business_and_Repair_Service,"Professional, Technical_and_kindred",nothern_central
793,1985,14,7,no,other,no,no,1.89635837,Trade,"Managers, Officials_and_Proprietors",nothern_central
793,1986,14,8,no,other,no,no,1.788370219,Personal_Service,"Managers, Officials_and_Proprietors",nothern_central
793,1987,14,9,no,other,no,no,1.563827401,Transportation,Service_Workers,nothern_central
797,1980,10,3,no,other,no,no,0.992524038,Professional_and_Related Service,Laborers_and_farmers,nothern_central
797,1981,10,4,yes,other,no,no,2.345144707,Manufacturing,"Craftsmen, Foremen_and_kindred",nothern_central
797,1982,10,5,yes,other,no,no,1.680933914,Manufacturing,"Managers, Officials_and_Proprietors",nothern_central
797,1983,10,6,no,other,yes,no,1.989654053,Agricultural,Laborers_and_farmers,nothern_central
797,1984,10,7,yes,other,yes,no,2.448014226,Manufacturing,Operatives_and_kindred,nothern_central
797,1985,10,8,yes,other,yes,no,2.450180326,Manufacturing,Operatives_and_kindred,nothern_central
797,1986,10,9,yes,other,yes,no,2.172239416,Trade,Operatives_and_kindred,nothern_central
797,1987,10,10,yes,other,yes,no,2.415983571,Agricultural,Operatives_and_kindred,nothern_central
800,1980,11,2,yes,other,no,no,1.587761509,Professional_and_Related Service,Service_Workers,nothern_central
800,1981,11,3,yes,other,no,no,1.609437912,Professional_and_Related Service,Service_Workers,nothern_central
800,1982,11,4,yes,other,no,no,1.508181808,Professional_and_Related Service,Service_Workers,nothern_central
800,1983,11,5,yes,other,no,no,1.555511052,Professional_and_Related Service,Service_Workers,nothern_central
800,1984,11,6,yes,other,no,no,1.549014992,Professional_and_Related Service,Service_Workers,nothern_central
800,1985,11,7,no,other,no,no,1.616430042,Professional_and_Related Service,Service_Workers,nothern_central
800,1986,11,8,yes,other,yes,no,1.825936921,Professional_and_Related Service,Service_Workers,nothern_central
800,1987,11,9,yes,other,yes,no,1.990434946,Professional_and_Related Service,"Craftsmen, Foremen_and_kindred",nothern_central
813,1980,13,2,no,other,no,no,1.556213151,Professional_and_Related Service,Laborers_and_farmers,nothern_central
813,1981,13,3,no,other,no,no,0.422912022,Professional_and_Related Service,"Professional, Technical_and_kindred",nothern_central
813,1982,13,4,no,other,no,no,0.710434107,Professional_and_Related Service,Clerical_and_kindred,nothern_central
813,1983,13,5,no,other,no,no,0.931721679,Professional_and_Related Service,"Professional, Technical_and_kindred",nothern_central
813,1984,13,6,no,other,no,no,-3.579078715,Professional_and_Related Service,"Professional, Technical_and_kindred",nothern_central
813,1985,13,7,no,other,no,no,1.32275634,Professional_and_Related Service,"Professional, Technical_and_kindred",nothern_central
813,1986,13,8,no,other,no,no,1.389700154,Professional_and_Related Service,Clerical_and_kindred,nothern_central
813,1987,13,9,no,other,no,no,1.543499702,Business_and_Repair_Service,"Professional, Technical_and_kindred",nothern_central
823,1980,10,3,no,other,no,no,-0.37266136,Trade,Service_Workers,nothern_central
823,1981,10,4,no,other,no,no,0.606314391,Entertainment,Clerical_and_kindred,nothern_central
823,1982,10,5,no,other,no,no,0.864880512,Trade,Sales_Workers,nothern_central
823,1983,10,6,no,other,no,no,0.512171185,Trade,Service_Workers,nothern_central
823,1984,10,7,no,other,no,no,0.68391161,Trade,Service_Workers,nothern_central
823,1985,10,8,no,other,no,no,0.99974931,Trade,Sales_Workers,nothern_central
823,1986,10,9,no,other,no,no,1.43486055,Trade,"Managers, Officials_and_Proprietors",nothern_central
823,1987,10,10,no,other,no,no,1.177035558,Trade,Sales_Workers,south
827,1980,12,2,no,other,no,no,0.883685258,Professional_and_Related Service,"Craftsmen, Foremen_and_kindred",nothern_central
827,1981,12,3,no,other,no,no,1.424866636,Professional_and_Related Service,"Craftsmen, Foremen_and_kindred",nothern_central
827,1982,12,4,no,other,no,no,1.365903672,Professional_and_Related Service,Service_Workers,nothern_central
827,1983,12,5,no,other,no,no,1.391688885,Business_and_Repair_Service,Service_Workers,nothern_central
827,1984,12,6,no,other,no,no,1.792189562,Trade,Sales_Workers,nothern_central
827,1985,12,7,no,other,no,no,1.948283333,Manufacturing,Sales_Workers,nothern_central
827,1986,12,8,no,other,yes,no,2.263611663,Manufacturing,Sales_Workers,nothern_central
827,1987,12,9,no,other,yes,no,2.628963761,Professional_and_Related Service,Sales_Workers,nothern_central
847,1980,14,1,yes,black,no,no,1.562727832,Professional_and_Related Service,Service_Workers,nothern_central
847,1981,14,2,yes,black,no,no,1.66449769,Professional_and_Related Service,"Professional, Technical_and_kindred",nothern_central
847,1982,14,3,no,black,no,no,1.770546073,Transportation,"Craftsmen, Foremen_and_kindred",north_east
847,1983,14,4,no,black,no,no,1.786034711,Construction,"Craftsmen, Foremen_and_kindred",north_east
847,1984,14,5,no,black,no,no,2.001000115,Manufacturing,"Craftsmen, Foremen_and_kindred",north_east
847,1985,14,6,yes,black,no,no,1.648178741,Construction,Clerical_and_kindred,north_east
847,1986,14,7,no,black,no,no,2.125711039,Construction,"Managers, Officials_and_Proprietors",north_east
847,1987,14,8,yes,black,yes,no,1.688419279,Public_Administration,Clerical_and_kindred,north_east
851,1980,12,2,no,other,no,no,1.875813078,Manufacturing,Operatives_and_kindred,nothern_central
851,1981,12,3,no,other,no,yes,1.956676163,Manufacturing,Operatives_and_kindred,nothern_central
851,1982,12,4,no,other,yes,yes,1.867253877,Manufacturing,Operatives_and_kindred,nothern_central
851,1983,12,5,no,other,yes,no,2.174533166,Manufacturing,"Craftsmen, Foremen_and_kindred",nothern_central
851,1984,12,6,no,other,yes,no,1.914497107,Manufacturing,Laborers_and_farmers,nothern_central
851,1985,12,7,yes,other,yes,no,2.017925766,Manufacturing,"Craftsmen, Foremen_and_kindred",nothern_central
851,1986,12,8,yes,other,yes,no,2.117659403,Manufacturing,"Craftsmen, Foremen_and_kindred",nothern_central
851,1987,12,9,yes,other,no,no,1.977629049,Manufacturing,"Craftsmen, Foremen_and_kindred",nothern_central
863,1980,12,2,no,other,no,no,1.570450934,Construction,"Professional, Technical_and_kindred",nothern_central
863,1981,12,3,no,other,no,no,1.562185028,Construction,"Professional, Technical_and_kindred",nothern_central
863,1982,12,4,no,other,no,no,1.569976844,Construction,"Professional, Technical_and_kindred",nothern_central
863,1983,12,5,no,other,no,no,1.794119587,Business_and_Repair_Service,"Professional, Technical_and_kindred",nothern_central
863,1984,12,6,no,other,no,no,1.837172011,Manufacturing,"Professional, Technical_and_kindred",nothern_central
863,1985,12,7,no,other,yes,no,1.813934967,Trade,Clerical_and_kindred,nothern_central
863,1986,12,8,no,other,yes,no,2.038395572,Trade,"Professional, Technical_and_kindred",nothern_central
863,1987,12,9,no,other,yes,no,1.905903546,Trade,"Professional, Technical_and_kindred",nothern_central
873,1980,10,2,yes,other,no,no,0.59686293,Manufacturing,Service_Workers,nothern_central
873,1981,10,3,no,other,no,no,0.474991171,Trade,Service_Workers,nothern_central
873,1982,10,4,no,other,no,no,1.090265403,Manufacturing,Service_Workers,nothern_central
873,1983,10,5,yes,other,no,no,1.000002046,Manufacturing,Service_Workers,nothern_central
873,1984,10,6,yes,other,no,no,0.833053133,Professional_and_Related Service,Service_Workers,nothern_central
873,1985,10,7,yes,other,no,no,1.401281103,Professional_and_Related Service,"Professional, Technical_and_kindred",nothern_central
873,1986,10,8,yes,other,no,no,1.734129372,Professional_and_Related Service,"Professional, Technical_and_kindred",nothern_central
873,1987,10,9,yes,other,no,no,1.882872133,Professional_and_Related Service,"Professional, Technical_and_kindred",south
891,1980,12,2,yes,other,no,no,2.000043906,Trade,Operatives_and_kindred,nothern_central
891,1981,12,3,yes,other,yes,no,2.307711849,Trade,Operatives_and_kindred,nothern_central
891,1982,12,4,yes,other,yes,no,2.308812622,Trade,Operatives_and_kindred,nothern_central
891,1983,12,5,yes,other,no,no,1.880415835,Trade,Operatives_and_kindred,nothern_central
891,1984,12,6,no,other,yes,no,1.869900828,Manufacturing,Operatives_and_kindred,NA
891,1985,12,7,yes,other,yes,no,2.079198371,Trade,Sales_Workers,NA
891,1986,12,8,yes,other,yes,no,1.887449721,Trade,Sales_Workers,NA
891,1987,12,9,no,other,no,no,1.809427528,Trade,"Professional, Technical_and_kindred",NA
908,1980,10,2,yes,other,no,no,0.997580676,Entertainment,Service_Workers,nothern_central
908,1981,10,3,yes,other,no,no,0.230986729,Entertainment,Service_Workers,nothern_central
908,1982,10,4,yes,other,no,no,0.432260931,Entertainment,Service_Workers,nothern_central
908,1983,10,5,yes,other,no,no,0.974155277,Entertainment,Service_Workers,nothern_central
908,1984,10,6,yes,other,no,no,0.512209915,Entertainment,Service_Workers,nothern_central
908,1985,10,7,no,other,no,yes,0.948436318,Entertainment,"Professional, Technical_and_kindred",nothern_central
908,1986,10,8,no,other,no,no,1.282688111,Agricultural,Laborers_and_farmers,nothern_central
908,1987,10,9,no,other,yes,no,1.377866641,Agricultural,Laborers_and_farmers,nothern_central
910,1980,13,2,no,black,no,no,1.865393246,Construction,Operatives_and_kindred,nothern_central
910,1981,13,3,no,black,no,no,2.134249778,Construction,Clerical_and_kindred,nothern_central
910,1982,13,4,no,black,no,no,1.040896559,Manufacturing,Sales_Workers,nothern_central
910,1983,13,5,no,black,no,no,1.761967684,Construction,"Professional, Technical_and_kindred",nothern_central
910,1984,13,6,no,black,no,no,1.919158153,Construction,"Managers, Officials_and_Proprietors",nothern_central
910,1985,13,7,no,black,no,no,2.257065578,Construction,"Professional, Technical_and_kindred",north_east
910,1986,13,8,no,black,no,no,2.111953714,Construction,"Professional, Technical_and_kindred",nothern_central
910,1987,13,9,no,black,no,no,1.892331468,Construction,"Professional, Technical_and_kindred",north_east
916,1980,13,2,no,other,no,no,1.175440656,Manufacturing,Operatives_and_kindred,nothern_central
916,1981,13,3,no,other,no,no,1.411612169,Manufacturing,Operatives_and_kindred,nothern_central
916,1982,13,4,no,other,no,no,1.615794993,Manufacturing,Operatives_and_kindred,nothern_central
916,1983,13,5,no,other,no,no,1.688940588,Manufacturing,Laborers_and_farmers,nothern_central
916,1984,13,6,no,other,no,no,1.961550285,Manufacturing,"Craftsmen, Foremen_and_kindred",nothern_central
916,1985,13,7,no,other,no,no,1.910543005,Manufacturing,"Craftsmen, Foremen_and_kindred",nothern_central
916,1986,13,8,no,other,no,no,2.018308814,Manufacturing,"Managers, Officials_and_Proprietors",nothern_central
916,1987,13,9,no,other,no,no,2.28229239,Manufacturing,"Craftsmen, Foremen_and_kindred",nothern_central
919,1980,12,3,no,other,yes,no,1.568009535,Business_and_Repair_Service,"Craftsmen, Foremen_and_kindred",nothern_central
919,1981,12,4,yes,other,yes,no,1.395863812,Professional_and_Related Service,Service_Workers,nothern_central
919,1982,12,5,yes,other,yes,no,1.380348437,Professional_and_Related Service,Service_Workers,nothern_central
919,1983,12,6,yes,other,yes,no,1.49442336,Professional_and_Related Service,Service_Workers,nothern_central
919,1984,12,7,yes,other,yes,no,1.394864312,Professional_and_Related Service,Service_Workers,nothern_central
919,1985,12,8,yes,other,yes,no,1.440539376,Professional_and_Related Service,Service_Workers,nothern_central
919,1986,12,9,yes,other,yes,no,1.596362479,Professional_and_Related Service,Service_Workers,nothern_central
919,1987,12,10,yes,other,yes,no,1.619916868,Professional_and_Related Service,Service_Workers,nothern_central
922,1980,12,2,no,other,no,no,1.602506435,Trade,"Managers, Officials_and_Proprietors",nothern_central
922,1981,12,3,no,other,no,no,2.034989779,Trade,Laborers_and_farmers,nothern_central
922,1982,12,4,no,other,no,no,2.238628472,Manufacturing,Operatives_and_kindred,nothern_central
922,1983,12,5,no,other,no,no,2.217671428,Manufacturing,"Managers, Officials_and_Proprietors",nothern_central
922,1984,12,6,no,other,no,no,2.447831093,Manufacturing,"Craftsmen, Foremen_and_kindred",nothern_central
922,1985,12,7,no,other,no,no,2.603690186,Manufacturing,"Managers, Officials_and_Proprietors",nothern_central
922,1986,12,8,no,other,no,no,2.355690555,Manufacturing,"Craftsmen, Foremen_and_kindred",nothern_central
922,1987,12,9,no,other,yes,no,2.18698221,Trade,"Craftsmen, Foremen_and_kindred",nothern_central
924,1980,11,1,no,other,no,no,0.853558552,Professional_and_Related Service,"Professional, Technical_and_kindred",nothern_central
924,1981,11,2,no,other,no,no,0.89216703,Professional_and_Related Service,Clerical_and_kindred,nothern_central
924,1982,11,3,no,other,no,no,0.85004126,Professional_and_Related Service,"Professional, Technical_and_kindred",nothern_central
924,1983,11,4,no,other,no,no,0.590937726,Professional_and_Related Service,"Professional, Technical_and_kindred",nothern_central
924,1984,11,5,no,other,no,no,1.202973304,Finance,Sales_Workers,nothern_central
924,1985,11,6,no,other,no,no,1.554618343,Finance,Sales_Workers,nothern_central
924,1986,11,7,no,other,no,no,1.802115768,Finance,Sales_Workers,nothern_central
924,1987,11,8,no,other,yes,no,1.697930386,Finance,Clerical_and_kindred,nothern_central
925,1980,15,2,no,other,no,no,2.135247025,Manufacturing,"Professional, Technical_and_kindred",nothern_central
925,1981,15,3,no,other,no,no,2.222542385,Manufacturing,"Professional, Technical_and_kindred",nothern_central
925,1982,15,4,no,other,no,no,2.135670071,Professional_and_Related Service,"Professional, Technical_and_kindred",nothern_central
925,1983,15,5,no,other,no,no,2.236235713,Entertainment,"Professional, Technical_and_kindred",nothern_central
925,1984,15,6,no,other,no,no,2.347522688,Manufacturing,"Professional, Technical_and_kindred",nothern_central
925,1985,15,7,no,other,yes,no,2.414448186,Manufacturing,"Professional, Technical_and_kindred",nothern_central
925,1986,15,8,no,other,yes,no,0.049444924,Manufacturing,"Professional, Technical_and_kindred",nothern_central
925,1987,15,9,no,other,yes,no,2.623218977,Manufacturing,"Professional, Technical_and_kindred",nothern_central
944,1980,13,2,no,other,no,no,0.819390907,Trade,Clerical_and_kindred,nothern_central
944,1981,13,3,no,other,no,no,0.589594657,Trade,Clerical_and_kindred,nothern_central
944,1982,13,4,no,other,no,no,1.399766523,Trade,Clerical_and_kindred,nothern_central
944,1983,13,5,no,other,no,no,1.555511052,Trade,Clerical_and_kindred,nothern_central
944,1984,13,6,no,other,no,no,1.618007863,Trade,Clerical_and_kindred,nothern_central
944,1985,13,7,no,other,no,no,1.60797232,Trade,"Professional, Technical_and_kindred",nothern_central
944,1986,13,8,no,other,no,no,1.610092672,Trade,Clerical_and_kindred,nothern_central
944,1987,13,9,no,other,no,no,1.197449682,Trade,Clerical_and_kindred,nothern_central
945,1980,14,1,no,other,no,no,1.039624942,Trade,Laborers_and_farmers,nothern_central
945,1981,14,2,no,other,no,no,1.359861104,Finance,Clerical_and_kindred,nothern_central
945,1982,14,3,no,other,no,no,1.260502004,Finance,Clerical_and_kindred,nothern_central
945,1983,14,4,no,other,no,no,1.322710141,Finance,"Professional, Technical_and_kindred",nothern_central
945,1984,14,5,no,other,no,no,1.718771588,Finance,"Professional, Technical_and_kindred",nothern_central
945,1985,14,6,no,other,no,yes,1.310399144,Professional_and_Related Service,"Professional, Technical_and_kindred",nothern_central
945,1986,14,7,no,other,no,no,1.411624807,Professional_and_Related Service,"Professional, Technical_and_kindred",nothern_central
945,1987,14,8,no,other,no,no,1.386204365,Professional_and_Related Service,"Professional, Technical_and_kindred",nothern_central
947,1980,13,3,yes,other,no,no,2.236456927,Manufacturing,Operatives_and_kindred,nothern_central
947,1981,13,4,yes,other,no,no,2.376693065,Business_and_Repair_Service,"Craftsmen, Foremen_and_kindred",nothern_central
947,1982,13,5,yes,other,yes,no,2.38653933,Manufacturing,"Craftsmen, Foremen_and_kindred",nothern_central
947,1983,13,6,no,other,yes,no,2.384627998,Business_and_Repair_Service,"Professional, Technical_and_kindred",nothern_central
947,1984,13,7,no,other,yes,no,2.400284968,Business_and_Repair_Service,"Professional, Technical_and_kindred",nothern_central
947,1985,13,8,no,other,yes,no,2.47137905,Business_and_Repair_Service,Operatives_and_kindred,nothern_central
947,1986,13,9,no,other,yes,no,2.264099944,Business_and_Repair_Service,Clerical_and_kindred,nothern_central
947,1987,13,10,no,other,yes,no,2.28229239,Business_and_Repair_Service,Clerical_and_kindred,nothern_central
955,1980,12,4,yes,other,no,no,2.070805258,Manufacturing,"Professional, Technical_and_kindred",nothern_central
955,1981,12,5,yes,other,no,no,1.988927534,Business_and_Repair_Service,Clerical_and_kindred,nothern_central
955,1982,12,6,yes,other,no,no,1.978185438,Manufacturing,"Craftsmen, Foremen_and_kindred",nothern_central
955,1983,12,7,yes,other,no,no,2.088315582,Professional_and_Related Service,Operatives_and_kindred,nothern_central
